SECTOR,SUBSECTOR,CATEGORY,SUBCATEGORY1,STATE,GHG,Y2021
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,WV,CO2,0.448457224
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,WY,CO2,0.172256825
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,AK,CO2,0.003221515
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,AL,CO2,0.025212658
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,AR,CO2,0.021487013
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,AZ,CO2,0.050597458
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,CA,CO2,0.173439233
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,CO,CO2,0.03479728
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,CT,CO2,0.011269154
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,DC,CO2,0.001075888
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,DE,CO2,0.00383016
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,FL,CO2,0.131885379
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,GA,CO2,0.037748286
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,HI,CO2,0.007672616
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,IA,CO2,0.023700267
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,ID,CO2,0.016550226
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,IL,CO2,0.059770169
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,FL,CO2,6.817451548
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,GA,CO2,16.73260124
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,HI,CO2,0.006289075
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,IA,CO2,0.115080692
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,ID,CO2,1.611880626
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,IL,CO2,0.197214139
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,IN,CO2,0.526780461
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,KS,CO2,0.009480546
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,KY,CO2,1.894607416
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,LA,CO2,8.781426527
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,MA,CO2,0.26048036
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,MD,CO2,0.028441639
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,ME,CO2,3.454204237
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,MI,CO2,3.572288667
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,MN,CO2,2.468884476
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,MO,CO2,0.071714232
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,MS,CO2,4.225413835
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,MT,CO2,0.160606088
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,NC,CO2,6.847770523
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,ND,CO2,0.01670829
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,NE,CO2,0.015675755
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,NH,CO2,0.194116535
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,NJ,CO2,0.023372832
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,NM,CO2,0.001689602
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,NV,CO2,0.010700815
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,NY,CO2,1.696266876
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,OH,CO2,1.288227912
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,OK,CO2,2.245387634
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,OR,CO2,3.850791451
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,PA,CO2,3.645410901
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,RI,CO2,0.00704001
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,SC,CO2,7.565569915
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,SD,CO2,0.131038048
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,TN,CO2,4.293185662
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,TX,CO2,4.843057355
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,UT,CO2,0.014455487
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,VA,CO2,5.31229747
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,VT,CO2,0.017928558
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,WA,CO2,6.209945643
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,WI,CO2,3.961460404
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,WV,CO2,0.085512651
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,WY,CO2,0.008166411
Energy-Excluded,Memo Items,Biomass--CO2,Residential,AK,CO2,0.662386738
Energy-Excluded,Memo Items,Biomass--CO2,Residential,AL,CO2,0.177362765
Energy-Excluded,Memo Items,Biomass--CO2,Residential,AR,CO2,0.533395636
Energy-Excluded,Memo Items,Biomass--CO2,Residential,AZ,CO2,0.432512393
Energy-Excluded,Memo Items,Biomass--CO2,Residential,CA,CO2,2.48253398
Energy-Excluded,Memo Items,Biomass--CO2,Residential,CO,CO2,1.148826999
Energy-Excluded,Memo Items,Biomass--CO2,Residential,CT,CO2,0.676985393
Energy-Excluded,Memo Items,Biomass--CO2,Residential,DC,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,WV,CO2,0.007592693
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,WY,CO2,0.006842645
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,AK,CO2,0.003295366
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,AL,CO2,0.03312581
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,AR,CO2,0.016034171
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,AZ,CO2,0.053937033
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,CA,CO2,0.305018134
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,CO,CO2,0.043694346
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,CT,CO2,0.026897814
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,DC,CO2,0.002299379
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,DE,CO2,0.007064134
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,FL,CO2,0.165426166
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,GA,CO2,0.072928427
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,HI,CO2,0.009511067
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,IA,CO2,0.016532165
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,ID,CO2,0.009689361
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,IL,CO2,0.076973858
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,IN,CO2,0.042962725
Energy-Excluded,Memo Items,Biomass--CO2,Residential,ND,CO2,0.056324662
Energy-Excluded,Memo Items,Biomass--CO2,Residential,NE,CO2,0.242294096
Energy-Excluded,Memo Items,Biomass--CO2,Residential,NH,CO2,1.122680154
Energy-Excluded,Memo Items,Biomass--CO2,Residential,NJ,CO2,0.253842286
Energy-Excluded,Memo Items,Biomass--CO2,Residential,NM,CO2,1.123333825
Energy-Excluded,Memo Items,Biomass--CO2,Residential,NV,CO2,0.223337634
Energy-Excluded,Memo Items,Biomass--CO2,Residential,NY,CO2,3.25964
Energy-Excluded,Memo Items,Biomass--CO2,Residential,OH,CO2,2.10699992
Energy-Excluded,Memo Items,Biomass--CO2,Residential,OK,CO2,0.379565032
Energy-Excluded,Memo Items,Biomass--CO2,Residential,OR,CO2,2.385572764
Energy-Excluded,Memo Items,Biomass--CO2,Residential,PA,CO2,3.134897761
Energy-Excluded,Memo Items,Biomass--CO2,Residential,RI,CO2,0.130080553
Energy-Excluded,Memo Items,Biomass--CO2,Residential,SC,CO2,0.135418868
Energy-Excluded,Memo Items,Biomass--CO2,Residential,SD,CO2,0.146313386
Energy-Excluded,Memo Items,Biomass--CO2,Residential,TN,CO2,0.626979552
Energy-Excluded,Memo Items,Biomass--CO2,Residential,TX,CO2,0.251336547
Energy-Excluded,Memo Items,Biomass--CO2,Residential,UT,CO2,0.293389389
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,AL,CO2,0.352871976
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,AR,CO2,0.262924888
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,AZ,CO2,0.383168352
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,CA,CO2,1.199631678
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,CO,CO2,0.252888804
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,CT,CO2,0.10923541
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,DC,CO2,0.00448859
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,DE,CO2,0.028542698
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,FL,CO2,0.672464327
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,GA,CO2,0.527765568
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,HI,CO2,0.016954954
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,IA,CO2,0.269603616
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,ID,CO2,0.132666717
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,IL,CO2,0.551113146
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,IN,CO2,0.478416023
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,KS,CO2,0.187922188
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,KY,CO2,0.30606815
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,LA,CO2,0.279627586
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,MA,CO2,0.159584715
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,MD,CO2,0.196523121
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,ME,CO2,0.061446076
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,MI,CO2,0.344734225
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,MN,CO2,0.271732827
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,MO,CO2,0.389535679
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,MS,CO2,0.261507195
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,MT,CO2,0.110009637
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,NC,CO2,0.443789608
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,ND,CO2,0.098082345
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,NE,CO2,0.188743089
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,NH,CO2,0.046054183
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,NJ,CO2,0.281119745
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,NM,CO2,0.259306724
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,NV,CO2,0.150834495
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,NY,CO2,0.5147669
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,OH,CO2,0.601798079
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,OK,CO2,0.343104181
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,OR,CO2,0.23196153
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,PA,CO2,0.567028434
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,RI,CO2,0.027380111
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,SC,CO2,0.332835436
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,SD,CO2,0.093578078
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,TN,CO2,0.41062471
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,TX,CO2,2.122969254
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,UT,CO2,0.190052825
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,VA,CO2,0.423742024
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,VT,CO2,0.022646035
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,WA,CO2,0.270315491
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,WI,CO2,0.328393878
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,WV,CO2,0.178808192
Energy-Excluded,Memo Items,Biomass--CO2,Transportation,WY,CO2,0.130096413
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,AK,CO2,0.006570676
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,AL,CO2,15.35407347
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,AR,CO2,4.654760561
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,AZ,CO2,0.120618833
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,CA,CO2,4.478384851
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,CO,CO2,0.043835794
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,CT,CO2,0.327688986
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,DC,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Industrial,DE,CO2,0.002158936
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,MO,CO2,0.377608647
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,MS,CO2,0.018973236
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,MT,CO2,0.226750796
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,NC,CO2,0.144567811
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,ND,CO2,0.009589734
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,NE,CO2,0.04114305
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,NH,CO2,0.190660401
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,NJ,CO2,0.043102243
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,NM,CO2,0.190763516
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,NV,CO2,0.037946472
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,NY,CO2,0.553420429
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,OH,CO2,0.357707372
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,OK,CO2,0.064447134
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,OR,CO2,0.405037347
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,PA,CO2,0.532281769
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,RI,CO2,0.022066699
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,SC,CO2,0.022994737
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,SD,CO2,0.024850815
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,TN,CO2,0.106415108
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,TX,CO2,0.042689782
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,UT,CO2,0.049804745
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,VA,CO2,0.194372556
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,VT,CO2,0.237165453
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,WA,CO2,0.451026822
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,WI,CO2,0.43555951
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,WV,CO2,0.16302547
Energy-Excluded,Memo Items,Biomass--CO2,Commercial,WY,CO2,0.06970602
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,AK,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,AL,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,AR,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,AZ,CO2,0.297488543
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,CA,CO2,3.702675428
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,CO,CO2,0.132194216
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,CT,CO2,0.347293384
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,DC,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,DE,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,FL,CO2,0.830286915
Energy-Excluded,Memo Items,Biomass--CO2,Residential,DE,CO2,0.050550567
Energy-Excluded,Memo Items,Biomass--CO2,Residential,FL,CO2,0.025493174
Energy-Excluded,Memo Items,Biomass--CO2,Residential,GA,CO2,0.293389389
Energy-Excluded,Memo Items,Biomass--CO2,Residential,HI,CO2,0.002396794
Energy-Excluded,Memo Items,Biomass--CO2,Residential,IA,CO2,0.494937985
Energy-Excluded,Memo Items,Biomass--CO2,Residential,ID,CO2,1.434154444
Energy-Excluded,Memo Items,Biomass--CO2,Residential,IL,CO2,0.526641035
Energy-Excluded,Memo Items,Biomass--CO2,Residential,IN,CO2,1.315948916
Energy-Excluded,Memo Items,Biomass--CO2,Residential,KS,CO2,0.296113019
Energy-Excluded,Memo Items,Biomass--CO2,Residential,KY,CO2,0.780810156
Energy-Excluded,Memo Items,Biomass--CO2,Residential,LA,CO2,0.054145758
Energy-Excluded,Memo Items,Biomass--CO2,Residential,MA,CO2,0.920586832
Energy-Excluded,Memo Items,Biomass--CO2,Residential,MD,CO2,0.445912651
Energy-Excluded,Memo Items,Biomass--CO2,Residential,ME,CO2,1.754562239
Energy-Excluded,Memo Items,Biomass--CO2,Residential,MI,CO2,2.965705885
Energy-Excluded,Memo Items,Biomass--CO2,Residential,MN,CO2,1.528392031
Energy-Excluded,Memo Items,Biomass--CO2,Residential,MO,CO2,1.590817623
Energy-Excluded,Memo Items,Biomass--CO2,Residential,MS,CO2,0.111450926
Energy-Excluded,Memo Items,Biomass--CO2,Residential,MT,CO2,1.335667995
Energy-Excluded,Memo Items,Biomass--CO2,Residential,NC,CO2,0.851515583
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,SD,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,TN,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,TX,CO2,0.268306825
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,UT,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,VA,CO2,2.16852134
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,VT,CO2,0.669426559
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,WA,CO2,0.469279154
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,WI,CO2,0.850703807
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,WV,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,WY,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,AK,CO2,0.001023001
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,AL,CO2,0.116320612
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,AR,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,AZ,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,CA,CO2,0.355439197
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,CO,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,CT,CO2,1.015462878
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,DC,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,DE,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,FL,CO2,3.194488916
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,GA,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,HI,CO2,0.32954497
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,IA,CO2,0.018074665
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,ID,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,IL,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,IN,CO2,0.437533903
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,KS,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,KY,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,LA,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,MA,CO2,1.700523554
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,MD,CO2,0.747470324
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,ME,CO2,0.139637797
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,MI,CO2,0.11558925
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,MN,CO2,0.589125222
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,MO,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,MS,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,MT,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,NC,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,ND,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,NE,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,NH,CO2,0.097247627
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,NJ,CO2,1.084261037
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,NM,CO2,0
Energy-Excluded,Memo Items,Biomass--CO2,Electric Power,NV,CO2,0
